temp_start,temp_complete,action_length
83.511,83.736,1559.0
78.121,81.111,2499.0
74.163,74.338,239.0
74.424,74.683,259.0
74.424,74.683,299.0
74.381,74.813,339.0
74.338,74.899,359.0
74.381,74.986,359.0
68.956,80.361,11480.0
73.602,73.774,240.0
73.731,74.25,360.0
70.416,70.63,239.0
70.502,70.673,259.0
68.313,76.203,5344.0
76.203,76.593,579.0
76.375,76.725,559.0
76.375,76.725,579.0
76.593,76.725,479.0
76.725,76.942,479.0
76.681,76.899,479.0
76.899,77.072,479.0
68.785,77.378,4702.0
74.511,75.376,625.0
74.813,75.117,499.0
74.943,75.074,419.0
75.117,75.463,439.0
75.117,75.463,479.0
75.333,76.636,1808.0
74.077,76.289,1264.0
73.645,73.861,299.0
73.861,76.768,2125.0
74.338,77.029,2750.0
75.376,75.767,659.0
75.637,76.114,639.0
75.898,75.985,514.0
60.39,65.53,2347.0
65.53,73.731,11604.0
73.731,74.381,1439.0
73.99,74.381,1359.0
74.381,74.77,1639.0
74.64,75.204,1579.0
75.074,75.16,1259.0
75.16,75.247,999.0
75.247,75.594,819.0
75.247,75.508,839.0
75.29,75.333,959.0
75.29,75.42,959.0
75.29,75.333,900.0
75.333,75.767,839.0
75.42,75.637,779.0
75.247,75.508,760.0
75.204,75.42,760.0
75.42,75.463,620.0
70.201,75.508,5876.0
72.221,72.696,876.0
72.653,72.912,600.0
72.826,73.386,640.0
73.213,73.602,600.0
73.342,73.429,640.0
73.299,73.774,700.0
73.386,73.515,600.0
73.515,73.688,580.0
73.472,73.731,560.0
73.429,73.515,560.0
73.515,73.688,560.0
73.386,73.515,560.0
73.515,73.645,560.0
73.342,73.558,560.0
73.342,73.688,560.0
73.299,73.386,560.0
73.386,73.515,560.0
73.17,73.213,496.0
69.901,78.339,15836.0
75.117,75.42,520.0
75.16,75.767,720.0
75.508,76.028,760.0
75.767,76.203,720.0
75.853,76.158,660.0
75.853,76.464,780.0
76.028,76.158,616.0
76.158,76.419,600.0
76.203,76.636,620.0
76.375,76.854,620.0
76.375,76.899,680.0
76.332,76.854,660.0
76.507,76.55,660.0
76.55,76.854,600.0
76.375,76.681,600.0
76.681,82.441,14179.0
81.376,81.864,1559.0
81.288,82.708,8826.0
74.986,75.074,319.0
75.074,75.463,379.0
75.16,75.376,459.0
75.29,75.463,379.0
75.376,75.463,399.0
75.463,75.81,425.0
75.463,75.508,479.0
75.29,75.898,519.0
71.62,75.029,1763.0
68.571,77.596,6907.0
77.596,77.99,1019.0
77.99,78.514,1059.0
78.121,78.427,879.0
78.296,78.382,899.0
67.456,78.645,11001.0
72.653,72.997,360.0
72.955,73.386,380.0
73.04,74.034,440.0
74.034,82.042,17312.0
82.042,82.753,2000.0
74.295,80.757,7637.0
69.386,77.859,4648.0
77.859,78.251,559.0
77.945,78.559,579.0
78.121,78.471,419.0
78.471,78.777,419.0
78.165,78.427,499.0
75.637,76.246,359.0
75.767,76.246,379.0
76.114,76.681,359.0
76.071,76.636,379.0
76.203,76.55,379.0
73.99,83.109,6585.0
82.976,83.467,1039.0
83.021,83.377,1139.0
83.377,83.914,1079.0
83.646,83.779,859.0
83.779,83.824,879.0
83.779,84.542,819.0
83.824,84.587,839.0
83.959,84.362,759.0
84.049,84.182,799.0
83.869,84.094,520.0
73.342,77.727,2530.0
71.62,83.824,9600.0
83.824,84.004,1499.0
84.004,84.227,1171.0
78.514,78.559,299.0
78.559,79.041,399.0
78.865,78.996,359.0
78.996,79.435,419.0
79.128,79.261,479.0
79.261,79.435,351.0
79.261,79.347,399.0
75.853,76.158,279.0
75.853,76.114,339.0
76.114,76.289,379.0
76.028,76.203,259.0
76.203,76.375,299.0
76.203,76.593,339.0
76.158,76.636,359.0
76.203,76.593,379.0
76.289,76.636,379.0
70.846,74.856,1690.0
68.657,76.507,4121.0
56.035,73.688,18850.0
59.659,75.333,14142.0
73.17,76.768,5358.0
74.12,74.554,519.0
74.163,74.683,519.0
74.338,75.074,599.0
74.683,75.074,519.0
75.074,75.508,559.0
74.813,75.247,579.0
74.943,75.204,479.0
75.204,75.508,479.0
75.247,75.508,459.0
75.508,75.724,459.0
75.247,78.953,5879.0
70.029,70.416,259.0
66.686,70.887,2080.0
70.803,70.974,420.0
70.759,71.06,360.0
70.673,72.05,280.0
72.05,76.507,3969.0
76.203,76.464,860.0
76.203,76.768,680.0
76.203,76.332,620.0
76.332,76.681,540.0
69.985,76.811,4709.0
65.188,74.597,9122.0
62.791,62.962,239.0
62.834,70.201,4799.0
69.771,70.201,779.0
70.201,70.502,599.0
70.115,70.502,659.0
70.329,70.673,579.0
70.372,75.204,10659.0
70.716,74.163,4457.0
74.163,74.683,1139.0
74.683,75.204,1179.0
74.727,74.813,1139.0
74.813,75.333,1139.0
75.074,75.376,939.0
75.376,75.594,939.0
75.29,75.42,959.0
75.247,75.333,859.0
69.814,70.072,359.0
70.158,70.329,359.0
70.329,70.716,379.0
70.372,70.716,499.0
70.543,70.846,399.0
62.962,63.304,299.0
63.133,70.459,4719.0
70.329,70.416,639.0
70.416,70.459,479.0
70.459,70.759,539.0
70.416,70.716,499.0
70.459,70.887,579.0
70.716,70.759,419.0
65.788,77.247,10446.0
65.701,78.602,14438.0
63.219,66.13,1229.0
66.13,77.639,15751.0
67.671,73.645,3301.0
73.645,74.338,659.0
73.99,74.12,459.0
74.12,74.597,499.0
74.12,74.424,459.0
74.034,74.511,499.0
71.791,72.093,399.0
69.942,70.502,359.0
69.985,70.543,379.0
70.158,70.587,419.0
64.503,70.716,3479.0
70.329,70.543,579.0
70.543,70.93,479.0
70.543,70.974,459.0
70.459,70.974,479.0
70.502,73.256,2229.0
65.829,74.034,4911.0
73.861,74.163,559.0
74.163,74.424,479.0
74.25,74.683,499.0
74.338,74.943,459.0
75.942,78.559,2776.0
78.382,78.822,599.0
78.471,79.173,640.0
70.201,70.543,240.0
70.459,70.673,240.0
70.502,70.93,300.0
70.502,70.93,300.0
67.798,81.421,12921.0
80.845,81.642,2019.0
81.244,81.642,1999.0
70.372,81.288,10250.0
70.587,76.986,4770.0
72.869,78.514,4696.0
68.185,78.208,9539.0
65.916,76.854,13243.0
74.206,78.996,6925.0
73.429,73.731,580.0
73.472,73.602,540.0
69.901,70.846,360.0
70.201,70.372,380.0
70.201,70.63,420.0
70.158,70.587,460.0
70.416,73.947,3926.0
71.06,77.727,26409.0
71.231,73.472,2401.0
72.351,76.464,12362.0
73.17,73.861,739.0
73.688,74.077,839.0
73.818,74.467,1079.0
73.861,74.12,1139.0
74.12,74.381,959.0
74.295,74.856,779.0
74.511,74.899,799.0
74.597,74.986,559.0
75.029,77.509,6743.0
76.203,79.655,12499.0
63.561,69.685,4219.0
69.685,69.814,779.0
69.814,70.243,579.0
70.158,70.329,575.0
70.329,70.587,555.0
70.372,72.307,2430.0
64.459,79.788,25450.0
71.704,78.296,9602.0
73.342,80.008,12198.0
76.028,76.332,560.0
76.203,76.636,700.0
76.419,76.768,700.0
76.636,77.072,700.0
76.681,77.072,700.0
76.636,77.247,780.0
76.725,77.247,740.0
72.567,75.29,1760.0
75.29,75.42,600.0
75.42,75.508,720.0
75.508,75.81,580.0
75.724,76.114,660.0
75.853,76.289,620.0
75.985,76.332,660.0
75.942,76.158,580.0
76.158,76.419,540.0
76.158,76.375,540.0
76.375,76.725,540.0
72.093,80.537,11397.0
76.464,80.139,3581.0
70.243,70.63,319.0
70.459,70.673,259.0
69.985,80.139,11332.0
66.173,70.803,2482.0
70.459,70.846,459.0
70.846,71.19,419.0
70.63,77.945,8283.0
68.313,74.986,3430.0
69.901,70.243,260.0
70.201,70.459,240.0
70.543,75.42,2960.0
65.788,71.146,2679.0
70.673,71.19,459.0
70.63,70.93,459.0
70.587,71.103,441.0
70.543,70.887,419.0
70.63,75.247,3739.0
74.943,75.551,919.0
75.16,75.42,759.0
75.204,75.508,599.0
75.508,75.594,619.0
75.42,75.594,621.0
75.594,75.942,619.0
75.29,75.853,599.0
75.985,78.733,4372.0
64.888,76.55,8052.0
70.673,77.553,7579.0
73.342,73.515,399.0
73.515,73.947,479.0
73.645,73.731,559.0
73.731,74.034,479.0
73.688,74.338,619.0
74.034,74.338,519.0
74.163,74.554,599.0
74.077,74.25,559.0
74.25,74.511,539.0
74.12,74.25,415.0
70.029,71.06,199.0
71.06,74.856,3230.0
72.136,78.822,12323.0
78.822,79.524,2880.0
79.524,80.008,1181.0
70.974,80.537,9609.0
74.683,76.332,1350.0
76.332,77.029,640.0
76.899,77.072,520.0
77.072,77.639,620.0
77.117,77.553,620.0
77.292,77.639,580.0
77.292,77.77,580.0
74.034,75.985,1068.0
75.767,76.028,399.0
76.028,76.332,399.0
75.985,76.203,359.0
76.203,76.507,399.0
76.028,76.203,459.0
75.985,76.464,439.0
76.028,76.203,359.0
76.203,76.419,399.0
76.028,76.419,559.0
76.028,76.158,539.0
76.158,76.419,599.0
75.942,76.55,619.0
76.114,76.332,599.0
76.332,76.507,479.0
76.158,76.246,459.0
76.246,76.507,459.0
76.203,76.419,479.0
76.419,76.725,479.0
76.375,76.464,479.0
76.464,76.681,479.0
71.964,74.467,1323.0
67.798,75.985,5457.0
75.985,76.028,519.0
75.681,75.767,679.0
75.767,76.158,599.0
75.942,75.985,719.0
75.898,76.375,619.0
76.071,76.636,659.0
67.586,77.509,7582.0
75.508,75.724,459.0
75.724,75.898,399.0
75.508,75.681,431.0
73.126,74.511,855.0
63.689,78.733,17608.0
68.785,77.77,6473.0
68.313,74.727,3349.0
74.683,75.594,659.0
75.117,83.467,21599.0
69.256,79.041,12119.0
77.421,77.945,699.0
77.553,78.033,579.0
77.945,78.296,539.0
74.554,74.856,420.0
74.511,75.029,480.0
74.856,74.899,380.0
74.899,75.376,480.0
70.416,78.514,7754.0
73.731,73.904,300.0
73.904,74.163,332.0
74.034,74.25,320.0
74.12,74.206,380.0
74.206,74.597,400.0
74.12,74.338,420.0
66.344,72.696,3396.0
64.931,76.768,12115.0
73.861,79.304,13652.0
66.943,75.942,8117.0
75.247,76.114,1599.0
75.637,75.898,1119.0
69.858,70.072,359.0
67.456,77.945,11643.0
76.203,76.854,1079.0
76.464,76.636,999.0
76.636,76.681,1079.0
76.681,76.811,1047.0
73.386,73.645,539.0
73.515,74.034,599.0
73.688,77.029,4460.0
76.725,77.292,1580.0
76.899,77.072,1380.0
77.029,77.292,866.0
69.814,69.985,360.0
70.072,70.115,480.0
70.115,70.416,420.0
58.282,69.514,18258.0
61.848,62.062,359.0
62.062,65.487,2427.0
65.487,66.0,240.0
66.0,70.974,12869.0
68.657,69.386,1779.0
69.386,69.771,3199.0
69.771,70.372,2399.0
70.372,70.459,2699.0
66.214,73.731,35901.0
73.731,76.681,19111.0
75.117,75.376,1099.0
74.64,75.16,1299.0
75.029,75.81,1539.0
75.117,75.81,1379.0
75.074,75.724,1399.0
75.117,75.594,1419.0
75.117,75.853,1419.0
75.074,75.81,1299.0
75.204,75.594,1381.0
74.206,78.165,6425.0
74.813,76.464,1619.0
76.028,76.681,819.0
76.419,76.55,719.0
76.55,76.942,779.0
73.904,74.554,759.0
74.077,74.64,779.0
74.034,74.64,759.0
74.338,74.597,739.0
74.597,75.16,959.0
74.381,75.074,779.0
74.467,75.247,879.0
74.64,75.074,699.0
73.515,74.12,874.0
74.12,74.899,880.0
74.338,74.554,940.0
74.554,75.204,800.0
74.813,75.508,840.0
75.074,75.376,760.0
75.376,75.594,940.0
75.117,75.42,780.0
69.728,74.467,2764.0
74.12,74.856,800.0
74.25,74.554,940.0
74.554,75.204,780.0
74.554,75.247,800.0
74.899,75.29,740.0
75.029,75.117,740.0
75.117,75.29,640.0
74.986,75.117,560.0
75.117,75.376,560.0
69.858,75.376,4980.0
75.376,75.898,959.0
75.681,75.985,799.0
75.898,76.158,579.0
75.853,76.203,720.0
75.81,76.375,659.0
75.898,76.028,599.0
76.028,76.289,519.0
75.942,75.985,499.0
75.985,76.375,519.0
76.375,79.963,3845.0
75.117,78.076,2709.0
78.076,78.339,899.0
78.339,78.777,1039.0
78.777,79.173,999.0
78.471,78.865,759.0
78.865,79.041,939.0
78.777,79.435,959.0
78.953,79.48,699.0
79.041,79.304,719.0
73.472,73.818,379.0
73.731,74.12,439.0
73.774,73.947,319.0
73.774,74.034,339.0
73.904,74.25,419.0
73.818,74.338,439.0
73.947,74.25,439.0
73.861,74.467,439.0
73.904,74.034,299.0
74.034,74.381,419.0
73.904,74.424,459.0
73.904,74.338,459.0
73.861,74.12,459.0
73.861,74.338,479.0
73.904,74.12,499.0
73.861,74.424,519.0
73.947,74.295,481.0
74.12,75.42,823.0
74.899,75.117,617.0
75.117,77.815,2919.0
77.16,77.509,1079.0
77.247,77.378,959.0
76.986,77.072,939.0
77.029,77.117,919.0
77.117,77.16,899.0
77.072,77.639,697.0
74.986,75.724,619.0
75.247,75.681,519.0
75.681,75.853,579.0
75.508,76.114,619.0
75.551,76.158,579.0
75.594,76.158,639.0
75.637,76.071,599.0
75.81,76.158,700.0
76.158,76.246,540.0
75.81,76.332,560.0
69.643,69.985,340.0
69.557,69.771,360.0
69.728,70.416,460.0
69.858,70.072,340.0
70.072,70.201,320.0
69.771,70.243,420.0
70.158,73.99,2672.0
73.429,78.559,14550.0
78.559,79.128,10576.0
70.887,78.165,14577.0
78.165,78.602,1319.0
74.12,74.25,559.0
74.25,74.683,579.0
74.338,74.683,539.0
74.683,74.813,719.0
74.813,74.986,623.0
74.554,75.376,699.0
74.77,75.074,579.0
75.074,75.333,639.0
74.986,75.463,579.0
75.463,77.464,3351.0
77.464,77.727,1219.0
77.16,77.727,1360.0
76.942,77.509,1240.0
77.509,77.639,1120.0
77.029,77.203,1180.0
77.203,77.509,1120.0
77.509,77.684,1080.0
77.203,77.77,1040.0
77.203,77.727,1000.0
70.372,75.853,4386.0
74.424,74.467,700.0
74.467,74.943,720.0
74.467,75.29,760.0
74.511,75.16,660.0
74.727,75.029,680.0
74.77,74.899,780.0
74.899,75.29,640.0
74.77,74.986,540.0
74.986,75.204,520.0
74.813,74.986,494.0
74.986,75.204,540.0
74.856,75.117,520.0
75.117,75.333,520.0
74.899,75.333,560.0
74.856,75.204,560.0
75.204,75.376,500.0
74.856,75.29,560.0
74.899,75.029,480.0
75.029,75.204,505.0
74.813,74.899,480.0
74.899,75.16,499.0
74.813,74.986,499.0
74.986,75.204,665.0
61.333,76.028,11783.0
73.947,75.985,3609.0
71.533,74.077,3337.0
74.077,74.683,1599.0
74.683,75.247,1179.0
74.813,75.463,1079.0
74.856,75.508,1339.0
75.508,75.637,1059.0
75.16,75.81,1059.0
75.247,75.81,1039.0
69.471,75.508,8313.0
74.64,75.942,8859.0
75.942,76.593,2579.0
76.028,76.203,2399.0
76.203,76.942,1419.0
76.289,77.029,2059.0
76.332,77.072,2259.0
76.203,76.464,2259.0
76.464,76.593,1579.0
76.203,76.593,1199.0
76.114,79.876,18365.0
73.688,73.818,600.0
73.558,74.12,660.0
73.688,74.034,532.0
70.243,74.206,3405.0
73.645,74.424,1020.0
73.818,74.467,860.0
74.077,74.467,819.0
74.467,76.419,4540.0
66.344,73.429,10729.0
73.429,73.515,2730.0
69.771,69.985,860.0
69.985,77.029,20230.0
77.029,77.292,1760.0
76.464,76.899,1250.0
76.899,76.942,960.0
76.464,77.072,960.0
76.246,76.942,940.0
76.203,76.854,880.0
76.332,76.725,800.0
76.375,76.725,700.0
76.289,76.725,680.0
76.375,76.681,620.0
76.375,76.811,700.0
76.246,76.681,670.0
76.332,76.464,610.0
73.904,78.076,4080.0
74.12,74.813,580.0
74.077,74.467,700.0
73.774,74.554,1100.0
74.554,75.074,540.0
74.856,80.227,23872.0
73.213,73.472,580.0
73.472,73.904,540.0
73.731,79.743,6200.0
70.587,75.767,3859.0
75.42,75.767,859.0
75.767,76.114,739.0
75.594,76.158,679.0
75.551,76.114,719.0
75.637,76.332,759.0
75.681,76.289,679.0
75.898,76.203,519.0
76.203,76.246,539.0
75.985,76.028,519.0
76.028,76.332,519.0
76.332,76.507,519.0
76.246,76.55,619.0
74.295,74.943,399.0
74.424,74.899,399.0
74.77,75.16,459.0
74.554,75.29,479.0
74.986,75.29,519.0
75.29,76.289,831.0
76.289,76.55,499.0
76.114,76.246,379.0
76.203,76.289,339.0
75.853,75.898,339.0
75.898,75.985,327.0
75.985,76.203,399.0
75.942,76.028,339.0
76.028,76.158,339.0
76.158,76.289,339.0
76.114,76.419,399.0
75.898,76.203,419.0
76.203,76.419,371.0
75.942,76.071,391.0
76.071,76.203,319.0
76.203,77.292,1057.0
76.55,77.292,739.0
76.899,77.117,619.0
76.811,77.378,559.0
76.768,77.203,579.0
76.854,77.421,559.0
76.768,77.335,559.0
76.942,77.029,539.0
77.029,77.335,519.0
76.768,77.335,519.0
76.768,77.072,519.0
76.681,77.421,539.0
76.725,77.203,499.0
76.811,77.421,519.0
76.768,77.292,499.0
76.942,77.464,493.0
76.768,77.292,459.0
76.811,77.247,539.0
77.029,77.072,539.0
76.854,77.378,513.0
76.725,77.464,539.0
76.636,77.378,539.0
75.376,75.942,400.0
75.508,76.028,440.0
75.508,76.028,380.0
75.853,76.419,460.0
75.81,76.071,340.0
76.071,76.289,320.0
75.853,76.071,400.0
75.853,76.464,440.0
75.985,76.507,459.0
69.771,78.822,5474.0
77.77,80.537,3477.0
80.537,81.376,1199.0
81.066,81.687,979.0
81.111,81.73,899.0
81.199,81.687,839.0
81.466,81.909,659.0
81.687,82.13,679.0
76.854,83.646,9613.0
75.508,75.853,379.0
75.463,75.767,439.0
75.767,76.071,479.0
75.637,76.114,419.0
75.594,75.898,439.0
75.681,76.246,479.0
75.681,76.114,479.0
75.942,76.419,499.0
75.853,76.114,439.0
76.114,76.246,439.0
76.419,77.421,1237.0
77.421,78.382,1515.0
74.64,80.492,8685.0
74.943,75.42,419.0
75.333,76.028,559.0
75.508,75.853,439.0
75.637,76.203,519.0
75.81,76.203,419.0
75.942,76.289,539.0
75.767,76.375,539.0
75.898,76.158,519.0
76.158,76.332,479.0
75.942,76.158,399.0
75.942,75.985,439.0
75.985,76.158,379.0
75.853,76.289,480.0
76.289,77.378,1938.0
71.92,79.963,4938.0
72.61,74.077,616.0
73.429,73.774,360.0
73.774,74.034,340.0
73.774,74.467,480.0
73.861,74.034,360.0
74.034,74.381,380.0
73.774,74.25,420.0
73.947,74.467,460.0
73.818,74.381,460.0
74.163,74.295,480.0
74.12,74.206,320.0
74.034,74.077,320.0
74.077,74.511,420.0
73.947,73.99,320.0
73.99,74.034,320.0
74.034,74.467,460.0
73.904,73.947,320.0
73.947,74.467,500.0
73.947,73.99,339.0
73.99,74.163,339.0
74.163,74.206,319.0
73.904,74.25,383.0
70.243,72.912,1017.0
65.788,77.509,10323.0
76.725,77.815,1539.0
77.247,77.509,1139.0
77.509,77.596,979.0
77.596,77.99,1099.0
77.99,78.076,477.0
75.247,75.551,399.0
75.376,75.898,519.0
75.637,76.028,619.0
75.594,75.853,559.0
75.853,76.114,579.0
75.724,75.898,381.0
75.985,78.251,2101.0
75.333,75.551,379.0
75.333,76.028,559.0
75.594,75.942,539.0
75.681,76.289,599.0
75.724,76.332,599.0
75.942,76.375,559.0
75.853,76.464,579.0
69.685,82.085,15063.0
81.288,82.886,4915.0
75.204,75.681,647.0
75.681,75.985,439.0
75.508,75.985,419.0
75.898,76.464,499.0
75.767,76.332,479.0
75.985,76.114,460.0
75.985,76.593,500.0
76.028,76.464,500.0
76.071,76.681,520.0
76.158,77.859,1260.0
77.509,77.99,720.0
77.553,77.902,520.0
77.596,77.945,600.0
77.421,77.99,600.0
77.335,77.727,580.0
72.61,76.636,1702.0
72.912,73.299,260.0
72.955,73.126,240.0
72.955,73.17,239.0
70.887,74.813,1853.0
72.653,73.256,439.0
72.783,73.213,459.0
67.285,73.04,4179.0
69.471,69.858,299.0
69.514,69.901,379.0
69.728,69.985,399.0
69.858,70.158,279.0
69.814,70.072,299.0
69.771,70.201,339.0
69.728,70.158,379.0
69.858,70.115,379.0
69.901,70.416,399.0
69.858,69.985,259.0
69.985,70.587,399.0
70.243,70.416,259.0
70.372,74.424,1959.0
73.861,74.597,619.0
73.99,74.381,759.0
73.904,74.511,659.0
74.034,74.163,479.0
74.163,74.25,419.0
70.543,75.333,3617.0
75.333,75.767,679.0
75.204,76.028,799.0
75.463,75.942,639.0
75.767,76.289,579.0
75.594,76.246,719.0
75.898,76.246,539.0
76.203,77.029,1089.0
73.99,74.727,499.0
74.163,74.511,479.0
74.424,75.029,519.0
74.597,75.29,599.0
74.77,74.943,499.0
74.943,75.16,459.0
71.361,76.768,5006.0
72.178,72.653,420.0
72.523,72.567,460.0
72.567,72.912,480.0
72.394,72.997,480.0
72.653,72.826,500.0
72.826,73.256,540.0
72.783,73.213,460.0
72.997,73.299,500.0
72.783,73.515,520.0
73.126,73.17,340.0
72.912,73.213,440.0
73.213,73.472,440.0
72.955,72.997,340.0
72.997,73.083,340.0
72.912,73.429,500.0
72.955,73.17,399.0
72.997,73.04,421.0
72.997,73.342,459.0
72.955,73.256,437.0
72.869,73.213,459.0
73.04,73.126,379.0
73.126,73.256,379.0
73.256,73.299,399.0
72.912,72.997,379.0
72.997,73.17,399.0
73.17,73.213,399.0
72.912,72.955,379.0
72.955,73.04,379.0
73.04,73.17,379.0
66.857,75.898,7421.0
75.898,76.289,1459.0
76.289,76.593,1039.0
76.593,76.681,919.0
76.681,76.854,979.0
76.854,77.16,979.0
73.861,74.338,459.0
73.904,74.163,479.0
74.163,74.467,539.0
74.077,74.899,639.0
73.213,77.859,4899.0
77.859,78.953,1359.0
78.251,78.865,919.0
78.471,79.128,783.0
78.69,79.041,779.0
78.777,78.953,799.0
78.953,79.084,659.0
78.69,78.996,619.0
75.333,75.637,389.0
75.508,81.066,6025.0
80.845,81.288,1659.0
81.288,81.909,1719.0
81.775,82.218,1179.0
81.466,81.642,1139.0
81.642,81.775,1049.0
72.307,74.943,1379.0
74.467,74.856,559.0
74.856,75.247,519.0
74.77,75.074,459.0
74.856,75.247,479.0
74.899,75.029,463.0
75.029,75.247,519.0
74.856,75.508,539.0
74.986,75.204,500.0
75.204,75.42,480.0
74.986,75.16,460.0
75.16,75.376,460.0
75.029,78.208,3334.0
75.985,76.725,720.0
76.071,77.029,880.0
76.375,77.203,820.0
76.55,77.16,760.0
76.768,77.421,740.0
76.942,77.378,740.0
77.072,77.203,780.0
77.203,77.335,660.0
77.117,77.509,600.0
77.247,77.509,740.0
77.247,77.727,640.0
77.072,77.596,620.0
76.986,77.247,620.0
77.029,77.247,520.0
77.247,77.596,520.0
77.029,77.553,620.0
77.247,77.464,620.0
77.464,77.727,600.0
76.636,78.69,974.0
78.033,78.382,440.0
77.815,78.427,520.0
77.859,78.208,520.0
77.859,78.296,560.0
77.99,78.339,520.0
77.945,78.514,660.0
77.945,78.69,620.0
75.029,80.227,5801.0
74.338,74.467,559.0
74.12,74.813,579.0
74.424,74.727,559.0
74.727,74.899,579.0
74.597,75.29,599.0
74.511,75.074,579.0
74.77,75.029,619.0
74.899,75.42,579.0
74.899,75.074,539.0
75.074,75.42,519.0
73.774,74.077,419.0
73.558,74.034,499.0
73.774,74.206,519.0
73.515,74.163,539.0
73.731,74.077,579.0
73.947,76.464,1837.0
73.472,73.861,459.0
73.774,74.163,439.0
73.774,74.424,559.0
73.904,74.163,459.0
74.163,74.338,419.0
74.034,75.42,1193.0
74.813,75.551,759.0
75.204,75.508,479.0
75.508,75.942,479.0
75.376,75.463,539.0
75.247,75.724,519.0
75.029,75.508,519.0
68.913,78.514,5973.0
75.853,76.899,955.0
76.203,77.117,739.0
76.636,77.117,679.0
76.636,77.421,679.0
76.899,77.378,619.0
76.811,77.553,699.0
74.467,74.943,419.0
74.295,74.899,439.0
74.511,74.727,439.0
72.307,74.899,1363.0
74.338,74.986,571.0
74.77,75.42,539.0
74.727,75.29,459.0
74.943,75.204,499.0
74.856,75.16,439.0
74.77,75.204,479.0
74.813,75.247,459.0
74.727,75.204,459.0
74.943,74.986,339.0
74.986,75.29,459.0
74.813,75.247,439.0
74.813,74.943,360.0
74.943,75.029,360.0
75.029,75.074,360.0
74.813,74.899,360.0
74.899,75.029,360.0
71.661,76.246,3096.0
74.597,75.594,912.0
75.117,75.81,740.0
75.637,75.724,680.0
75.724,76.071,600.0
75.463,76.289,700.0
75.594,76.114,620.0
75.985,76.289,500.0
75.942,76.158,420.0
76.158,76.375,420.0
76.375,76.55,420.0
76.028,76.289,500.0
75.985,76.203,440.0
76.203,76.375,420.0
76.028,76.158,480.0
76.158,76.55,460.0
75.985,76.289,460.0
75.942,76.375,419.0
76.028,76.332,399.0
76.114,76.375,359.0
76.114,76.768,419.0
76.028,76.593,399.0
76.114,76.593,379.0
76.028,76.55,359.0
75.898,76.419,339.0
76.114,76.289,259.0
75.853,75.942,259.0
74.206,81.154,6315.0
74.986,76.158,557.0
75.508,75.985,399.0
75.985,79.831,2259.0
78.996,79.876,879.0
79.435,79.743,679.0
79.743,80.008,679.0
79.48,80.051,599.0
80.051,80.096,599.0
79.524,80.227,679.0
79.655,80.008,639.0
80.008,80.139,559.0
79.788,80.096,499.0
80.096,80.227,499.0
79.831,80.051,499.0
80.051,80.272,499.0
79.92,80.008,499.0
80.008,80.316,499.0
79.876,80.096,479.0
80.096,80.316,479.0
79.963,80.227,479.0
80.227,80.361,479.0
79.876,79.963,539.0
79.963,80.184,479.0
80.184,80.361,479.0
69.427,77.117,4531.0
76.419,77.335,879.0
76.593,77.464,810.0
76.811,77.378,679.0
77.072,77.421,739.0
77.16,77.684,660.0
77.16,77.421,580.0
77.421,77.553,560.0
77.029,77.859,620.0
76.942,77.639,620.0
77.117,77.639,572.0
77.072,77.639,640.0
77.16,77.464,580.0
77.247,77.815,640.0
77.117,77.727,600.0
77.247,77.378,600.0
77.378,77.684,600.0
70.416,77.029,4484.0
73.342,73.99,725.0
73.774,73.947,560.0
73.688,73.818,520.0
73.818,74.295,560.0
73.731,74.295,500.0
73.731,74.163,520.0
73.904,74.034,520.0
74.034,74.467,531.0
73.861,74.424,520.0
73.947,74.381,480.0
73.818,74.338,520.0
73.904,74.034,360.0
74.034,74.424,459.0
73.904,74.206,459.0
73.904,74.206,439.0
73.904,74.25,439.0
73.947,73.99,379.0
73.99,74.424,539.0
73.861,74.295,499.0
73.947,74.295,499.0
66.258,73.558,5251.0
73.558,73.645,819.0
73.645,73.688,779.0
73.688,74.12,719.0
73.688,74.424,719.0
73.99,74.034,579.0
74.034,74.467,559.0
74.034,74.295,499.0
74.295,74.424,459.0
74.295,79.788,10085.0
69.901,70.329,359.0
69.901,70.502,399.0
70.072,73.342,2185.0
64.845,73.515,6113.0
73.515,73.602,859.0
73.602,74.034,959.0
73.602,73.904,765.0
69.685,70.029,379.0
69.685,70.072,439.0
66.258,76.636,7847.0
75.724,76.203,1139.0
76.203,76.768,1139.0
72.826,73.429,559.0
72.955,73.342,519.0
73.386,73.818,519.0
73.386,73.947,619.0
73.688,73.947,499.0
73.602,73.861,559.0
73.861,73.99,579.0
73.688,74.25,560.0
73.861,73.904,480.0
73.904,73.947,380.0
73.947,74.077,400.0
73.818,73.861,380.0
73.861,74.034,420.0
74.034,74.077,400.0
72.826,77.99,7324.0
73.861,74.424,580.0
73.774,74.381,620.0
74.12,74.338,640.0
64.459,73.472,6902.0
72.61,73.602,1520.0
73.04,73.472,1180.0
73.472,73.602,964.0
71.533,73.126,1624.0
70.543,70.803,540.0
70.587,70.93,480.0
68.871,71.103,1284.0
70.63,70.974,640.0
70.974,74.554,4380.0
74.554,75.247,1240.0
74.77,75.376,1000.0
74.986,75.551,820.0
75.204,75.637,640.0
75.16,75.551,640.0
75.247,75.81,640.0
75.16,75.985,826.0
73.17,73.861,519.0
73.213,73.602,520.0
